/* DATA DESCRIPTION:
Citation:	Bolliet, T et al. (2011): Planktonic and benthic foraminiferal stable isotopes, SSTs and thermocline temperature, coccoliths and benthic foraminiferal assemblages, and productivity reconstruction for sediment core MD06-3067. doi:10.1594/PANGAEA.770282, 
	In Supplement to: Bolliet, Timothé; Holbourn, Ann; Kuhnt, Wolfgang; Laj, Carlo E; Kissel, Catherine; Beaufort, Luc; Kienast, Markus; Andersen, Nils; Garbe-Schönberg, Carl-Dieter (2011): Mindanao Dome variability over the last 160 kyr: Episodic glacial cooling of the West Pacific Warm Pool. Paleoceanography, 26, PA1208, doi:10.1029/2010PA001966
Abstract:	We present sea surface, upper thermocline, and benthic d18O data, as well as temperature and paleoproductivity proxy data, from the International Marine Global Change Study Program (IMAGES) Core MD06-3067 (6°31'N, 126°30'E, 1575 m water depth), located in the western equatorial Pacific Ocean within the flow path of the Mindanao Current. Our records reveal considerable glacial-interglacial and suborbital variability in the Mindanao Dome upwelling over the last 160 kyr. Dome activity generally intensified during glacial intervals resulting in cooler thermocline waters, whereas it substantially declined during interglacials, in particular in the early Holocene and early marine oxygen isotope stage (MIS) 5e, when upwelling waters did not reach the thermocline. During MIS 3 and MIS 2, enhanced surface productivity together with remarkably low SST and low upper ocean thermal contrast provide evidence for episodic glacial upwelling to the surface, whereas transient surface warming marks periodic collapses of the Mindanao Dome upwelling during Heinrich events. We attribute the high variability during MIS 3 and MIS 2 to changes in the El Niño Southern Oscillation state that affected boreal winter monsoonal winds and upper ocean circulation. Glacial upwelling intensified when a strong cyclonic gyre became established, whereas El Niño-like conditions during Heinrich events tended to suppress the cyclonic circulation, reducing Ekman transport. Thus, our findings demonstrate that variations in the Mindanao Dome upwelling are closely linked to the position and intensity of the tropical convection and also reflect far-field influences from the high latitudes.
Project(s):	International Marine Global Change Study (IMAGES)
Coverage:	LATITUDE: 6.514330 * LONGITUDE: 126.497660
	DATE/TIME START: 2008-03-06T07:58:00 * DATE/TIME END: 2008-03-06T07:58:00
	MINIMUM DEPTH, sediment/rock: 0.1 m * MAXIMUM DEPTH, sediment/rock: 15.5 m
Event(s):	MD06-3067 * LATITUDE: 6.514330 * LONGITUDE: 126.497660 * DATE/TIME: 2008-03-06T07:58:00 * ELEVATION: -1575.0 m * Recovery: 13.63 m * LOCATION: Mindanao * CAMPAIGN: MD155 (IMAGES XIV - MARCO POLO 2) * BASIS: Marion Dufresne (URI: http://www.institut-polaire.fr/ipev/bases_et_navires/le_marion_dufresne) * DEVICE: Calypso Corer II (CALYPSO2) * COMMENT: core bent
Parameter(s):	DEPTH, sediment/rock [m] (Depth)
	AGE [ka BP] (Age)
	Foraminifera, benthic d18O [per mil PDB] (Foram bent d18O) * PI: Bolliet, Timothé (eMail: tb@gpi.uni-kiel.de) * METHOD: Mass spectrometer Finnigan MAT 251 * COMMENT: Planulina wuellerstorfi and/or Cibicidoides mundulus
	Globigerinoides ruber white, d18O [per mil PDB] (G. ruber w d18O) * PI: Bolliet, Timothé (eMail: tb@gpi.uni-kiel.de) * METHOD: Mass spectrometer Finnigan MAT 251
	Sea surface temperature, annual mean [°C] (SST (1-12)) * PI: Bolliet, Timothé (eMail: tb@gpi.uni-kiel.de) * METHOD: Calculated from Mg/Ca (Anand et al., 2003) (URI: doi:10.1029/2002PA000846) * COMMENT: based on G. ruber
	Globigerinoides ruber white, Magnesium/Calcium ratio [mmol/mol] (G. ruber w Mg/Ca) * PI: Bolliet, Timothé (eMail: tb@gpi.uni-kiel.de) * METHOD: ICP-OES, Inductively coupled plasma - optical emission spectrometry
	delta 18O, water [per mil SMOW] (d18O H2O) * PI: Bolliet, Timothé (eMail: tb@gpi.uni-kiel.de) * METHOD: Calculated (Bemis et al., 1998) (URI: doi:10.1029/98PA00070) * COMMENT: based on G. ruber
	delta 18O, water [per mil SMOW] (d18O H2O) * PI: Bolliet, Timothé (eMail: tb@gpi.uni-kiel.de) * METHOD: Calculated (Bemis et al., 1998) (URI: doi:10.1029/98PA00070) * COMMENT: based on G. ruber corrected from reconstructed sea level
	Temperature, calculated [°C] (T cal) * PI: Bolliet, Timothé (eMail: tb@gpi.uni-kiel.de) * METHOD: Calculated from Mg/Ca (Anand et al., 2003) (URI: doi:10.1029/2002PA000846) * COMMENT: thermocline water, based on P. obliquiloculata
	Pulleniatina obliquiloculata, Magnesium/Calcium ratio [mmol/mol] (P. obliqu. Mg/Ca) * PI: Bolliet, Timothé (eMail: tb@gpi.uni-kiel.de) * METHOD: ICP-OES, Inductively coupled plasma - optical emission spectrometry
	Pulleniatina obliquiloculata, d18O [per mil PDB] (P. obliqu. d18O) * PI: Bolliet, Timothé (eMail: tb@gpi.uni-kiel.de) * METHOD: Mass spectrometer Finnigan MAT 251
	delta 18O, water [per mil SMOW] (d18O H2O) * PI: Bolliet, Timothé (eMail: tb@gpi.uni-kiel.de) * METHOD: Calculated (Bemis et al., 1998) (URI: doi:10.1029/98PA00070) * COMMENT: based on P. obliquiloculata
	delta 18O, water [per mil SMOW] (d18O H2O) * PI: Bolliet, Timothé (eMail: tb@gpi.uni-kiel.de) * METHOD: Calculated (Bemis et al., 1998) (URI: doi:10.1029/98PA00070) * COMMENT: based on P. obliquiloculata corrected from reconstructed sea level
	Globobulimina spp. [%] (Globobulimina spp.) * PI: Bolliet, Timothé (eMail: tb@gpi.uni-kiel.de) * METHOD: Counting >250 µm fraction * COMMENT: + ovoides
	Globocassidulina subglobosa [%] (G. subglobosa) * PI: Bolliet, Timothé (eMail: tb@gpi.uni-kiel.de) * METHOD: Counting >250 µm fraction
	Pyrgo spp. [%] (Pyrgo spp.) * PI: Bolliet, Timothé (eMail: tb@gpi.uni-kiel.de) * METHOD: Counting >250 µm fraction
	Loxostomina sp. [%] (Loxostomina sp.) * PI: Bolliet, Timothé (eMail: tb@gpi.uni-kiel.de) * METHOD: Counting >250 µm fraction
	Gephyrocapsa oceanica [%] (G. oceanica) * PI: Bolliet, Timothé (eMail: tb@gpi.uni-kiel.de) * METHOD: Counting, diatoms
	Gephyrocapsa muellerae [%] (G. muellerae) * PI: Bolliet, Timothé (eMail: tb@gpi.uni-kiel.de) * METHOD: Counting, diatoms
	Helicosphaera spp. [%] (Helicosphaera spp.) * PI: Bolliet, Timothé (eMail: tb@gpi.uni-kiel.de) * METHOD: Counting, diatoms
	Emiliania huxleyi [%] (E. huxleyi) * PI: Bolliet, Timothé (eMail: tb@gpi.uni-kiel.de) * METHOD: Counting, diatoms
	Florisphaera profunda [%] (F. profunda) * PI: Bolliet, Timothé (eMail: tb@gpi.uni-kiel.de) * METHOD: Counting, diatoms
	Gephyrocapsa ericsonii [%] (G. ericsonii) * PI: Bolliet, Timothé (eMail: tb@gpi.uni-kiel.de) * METHOD: Counting, diatoms
	Productivity of carbon [g/m**2/a] (Pnew) * PI: Bolliet, Timothé (eMail: tb@gpi.uni-kiel.de) * METHOD: PP calculated (Beaufort et al., 1997) (URI: doi:10.1126/science.278.5342.1451)
	Temperature, difference [°C] (delta T) * PI: Bolliet, Timothé (eMail: tb@gpi.uni-kiel.de) * METHOD: Calculated * COMMENT: surface - thermocline waters
License:	Creative Commons Attribution 3.0 Unported (CC-BY)
Size:	5952 data points
*/
Depth [m]	Age [ka BP]	Foram bent d18O [per mil PDB]	G. ruber w d18O [per mil PDB]	SST (1-12) [°C]	G. ruber w Mg/Ca [mmol/mol]	d18O H2O [per mil SMOW] (based on G. ruber)	d18O H2O [per mil SMOW] (based on G. ruber corrected f...)	T cal [°C]	P. obliqu. Mg/Ca [mmol/mol]	P. obliqu. d18O [per mil PDB]	d18O H2O [per mil SMOW] (based on P. obliquiloculata)	d18O H2O [per mil SMOW] (based on P. obliquiloculata c...)	Globobulimina spp. [%]	G. subglobosa [%]	Pyrgo spp. [%]	Loxostomina sp. [%]	G. oceanica [%]	G. muellerae [%]	Helicosphaera spp. [%]	E. huxleyi [%]	F. profunda [%]	G. ericsonii [%]	Pnew [g/m**2/a]	delta T [°C]
5.370	43.11	3.70	-1.55	25.82	3.88	0.66	0.03	21.68	2.31	-0.06	1.29	0.66												4.13
5.390	43.29	3.75	-1.59	25.70	3.85	0.60	-0.03	21.05	2.18	-0.21	1.01	0.38												4.65
5.400	43.38	3.60	-1.43	25.31	3.71	0.67	0.04	21.10	2.19	-0.39	0.84	0.21	5.7	17.9	18.2	8.4	8.4	6.0	0.8	39.4	32.1	13.4	185.9	4.21
5.410	43.47	3.72	-1.68	25.69	3.84	0.51	-0.12	20.25	2.03	-0.37	0.69	0.05												5.45
5.430	43.65	3.76	-1.56					21.52	2.28	-0.49	0.83	0.20												
5.450	43.83	3.65		27.20	4.39																			
5.470	44.00	3.68	-1.87	27.43	4.49	0.68	0.05	20.69	2.11	-0.36	0.78	0.15												6.74
5.490	44.18	3.59	-1.74	25.39	3.73	0.38	-0.25	20.97	2.16	-0.36	0.85	0.21												4.42
5.500	44.27	3.54	-1.66	27.19	4.41	0.83	0.20	21.74	2.33	-0.47	0.90	0.26	8.3	33.6	11.8	6.8	6.8	4.6	0.7	40.7	34.0	13.2	179.4	5.45
5.510	44.36	3.62	-1.90	24.55	3.46	0.05	-0.58	20.96	2.16	-0.52	0.68	0.04												3.59
5.530	44.54	3.64	-1.59	26.92	4.29	0.85	0.22	20.56	2.09	-0.35	0.77	0.13												6.36
5.550	44.72	3.53	-1.69	25.85	3.89	0.53	-0.10	19.78	1.95	-0.82	0.14	-0.49												6.06
5.570	44.90	3.59	-1.75	25.29	3.70	0.35	-0.28	22.67	2.52	-0.14	1.42	0.79												2.62
5.590	45.08		-1.80	26.58	4.16	0.57	-0.05	20.38	2.05	-0.43	0.65	0.02												6.20
5.600	45.17	3.34	-1.68	26.90	4.28	0.76	0.13	21.46	2.27	-0.35	0.95	0.32	16.5	20.3	8.4	5.5	7.8	4.5	0.4	46.9	29.9	10.4	193.6	5.45
5.610	45.26	3.49	-1.81	26.40	4.09	0.53	-0.10	23.15	2.63	-0.27	1.38	0.76												3.25
5.630	45.44	3.39	-1.73	25.90	3.91	0.50	-0.12	21.33	2.24	-0.39	0.89	0.26												4.57
5.650	45.62	3.46	-1.59	26.03	3.96	0.66	0.04	19.63	1.92	-0.45	0.47	-0.16												6.40
5.670	45.80	3.50	-1.23	25.88	3.90	0.99	0.37	20.52	2.08	-0.28	0.83	0.21												5.35
5.690	45.97	3.61	-1.37	25.31	3.71	0.74	0.12	19.06	1.82	-0.23	0.58	-0.04												6.25
5.700	46.06	3.46	-1.43	25.60	3.81	0.74	0.12	22.02	2.38	-0.33	1.09	0.47	12.6	18.5	21.8	11.2	6.4	4.1	0.6	48.9	28.3	11.8	199.7	3.58
5.710	46.15	3.53	-1.34	25.14	3.65	0.73	0.11	20.78	2.13	-0.12	1.04	0.42												4.36
5.730	46.33	3.58	-1.53	25.49	3.77	0.61	-0.01	20.09	2.00	0.03	1.05	0.43												5.40
5.770	46.51	3.61																						
5.780	46.69	3.59																						4.52
5.790	46.87	3.50	-1.36	25.00	3.61	0.68	0.06	20.48	2.07	-0.20	0.90	0.28												
5.800	46.96	3.77	-1.58	25.30	3.70	0.52	-0.10	20.83	2.14	-0.18	1.00	0.38	11.6	23.6	9.3	6.6	7.9	3.3	0.5	43.3	32.5	12.5	184.4	4.47
5.810	47.05	3.74																						
5.830	47.23	3.58		25.87	3.90			21.80	2.33															4.08
5.850	47.40	3.69	-1.46	25.80	3.87	0.75	0.13	20.38	2.05	-0.16	0.92	0.29												5.42
5.870	47.58	3.50	-1.39	25.72	3.85	0.81	0.18	20.77	2.13	-0.22	0.94	0.31												4.95
5.890	47.76	3.65	-1.65	25.19	3.67	0.43	-0.19			-0.19														
5.900	47.85	3.72	-1.61	25.51	3.77	0.53	-0.09	20.97	2.17	-0.17	1.03	0.40	14.3	18.1	7.6	5.5	5.3	4.3	0.3	51.3	27.4	11.4	203.4	4.54
5.910	47.94	3.70																						
5.930	48.12	3.55		26.01	3.95			20.41	2.06															5.60
5.950	48.30	3.63	-1.64	25.62	3.81	0.53	-0.09	20.95	2.16	-0.51	0.69	0.06												4.67
5.970	48.48	3.69	-1.68	25.58	3.80	0.48	-0.14	20.23	2.03	-0.29	0.76	0.14												5.35
5.990	48.66	3.70	-1.64	25.48	3.76	0.51	-0.12	20.50	2.08															4.98
6.000	48.75	3.88	-1.42	26.16	4.00	0.86	0.24	22.53	2.49	-0.37	1.16	0.54	8.2	18.6	9.8	9.3	10.1	5.4	1.4	32.1	36.0	14.9	173.0	3.63
6.020	48.92	3.58		26.38	4.08			21.41	2.25															4.97
6.040	49.10	3.62	-1.80	26.15	4.00	0.48	-0.14			-0.51														
6.060	49.28	3.55	-1.76	27.35	4.45	0.77	0.15	21.40	2.25	-0.29	1.00	0.38												5.94
6.080	49.46	3.52	-1.83	26.69	4.20	0.57	-0.05	21.48	2.27	-0.44	0.86	0.25												5.20
6.100	49.64	3.57	-1.67	25.91	3.91	0.56	-0.05	22.16	2.41	-0.32	1.13	0.52	11.3	33.6	5.5	6.4	11.5	7.2	1.2	30.7	33.3	16.1	181.8	3.75
6.120	49.82	3.54		26.22	4.02			22.10	2.40															4.12
6.140	49.99	3.57	-1.84	26.01	3.95	0.41	-0.20	22.21	2.42	-0.49	0.97	0.36												3.80
6.160	50.17	3.51	-1.84	26.68	4.20	0.56	-0.05	20.96	2.16	-0.33	0.86	0.26												5.73
6.180	50.35	3.52	-1.82	26.88	4.27	0.62	0.01	22.74	2.54	-0.44	1.13	0.53												4.14
6.200	50.53	3.45	-1.82	27.41	4.48	0.73	0.13	22.07	2.39	-0.56	0.87	0.27	7.0	18.1	7.6	5.1	14.5	6.9	1.6	26.3	34.4	16.4	178.3	5.35
6.220	50.71	3.48		25.99	3.94			20.87	2.15															5.12
6.240	50.89	3.45		26.73	4.21			21.68	2.31	-0.64	0.72	0.12												5.04
6.260	51.07	3.70	-1.83	26.89	4.27	0.60	0.01	23.32	2.67	-0.53	1.16	0.57												3.57
6.280	51.24	3.52	-1.79	26.18	4.01	0.50	-0.09	23.49	2.72	-0.45	1.28	0.69												2.70
6.300	51.42	3.66	-1.65	26.28	4.05	0.66	0.08	20.88	2.15	-0.54	0.64	0.06	14.8	14.3	8.4	11.8	14.3	6.5	1.5	24.2	40.2	13.2	160.6	5.40
6.320	51.60	3.52		27.24	4.41			20.26	2.03	-0.47	0.58	0.01												6.98
6.340	51.79	3.45																						
6.360	51.98	3.42	-1.81	26.44	4.11	0.53	-0.01	22.32	2.45	-0.58	0.91	0.36												4.11
6.380	52.17	3.40	-1.82	26.23	4.22	0.48	-0.06	21.43	2.26	-0.41	0.88	0.35												4.80
6.400	52.36	3.41	-1.54	26.71	4.09	0.86	0.33	21.45	2.26	-0.60	0.70	0.17	12.8	21.5	8.7	6.1	9.5	4.5	0.7	22.8	49.7	12.9	136.7	5.26
6.400	52.56	3.29		26.44	4.11			21.65	2.30															4.80
6.430	52.65		-1.52	26.76	4.22	0.89	0.38																	
6.440	52.75	3.54	-1.81	26.40	4.09	0.52	0.02	21.14	2.20	-0.35	0.89	0.38												5.26
6.460	52.94	3.45	-1.79	25.99	3.94	0.45	-0.04	21.75	2.32	-0.30	1.06	0.57												4.24
6.480	53.13	3.52	-1.36	26.39	4.08	0.97	0.49	21.38	2.25	-0.30	0.99	0.50												5.00
6.500	53.35	3.19	-1.64	25.78	3.87	0.56	0.08	22.54	2.49	-0.31	1.22	0.74	5.9	27.0	8.1	9.0	12.9	6.2	1.1	23.7	41.9	14.3	155.9	3.23
6.520	53.57	3.55		26.00	3.94			21.43	2.26															4.57
6.540	53.79	3.65	-1.71	26.14	4.00	0.57	0.11	23.87	2.81	-0.54	1.27	0.80												2.27
6.560	54.02	3.42	-1.58	25.48	3.77	0.56	0.11	21.62	2.30	-0.53	0.81	0.35												3.86
6.580	54.24	3.54	-1.73	26.41	4.09	0.60	0.15	21.11	2.19	-0.37	0.86	0.41												5.30
6.600	54.46	3.60	-1.64	25.92	3.91	0.59	0.15	21.33	2.24	-0.53	0.75	0.31	10.2	16.4	7.5	7.5	15.1	7.2	1.5	31.2	30.4	14.7	191.9	4.58
6.620	54.68	3.60		25.99	3.94			21.74	2.32															4.26
6.640	54.91	3.53	-1.57	26.31	4.05	0.75	0.30	21.31	2.23	-0.64	0.64	0.19												4.99
6.660	55.14	3.63	-1.83	25.41	3.74	0.30	-0.16	21.03	2.18	-0.51	0.70	0.25												4.38
6.680	55.37	3.52	-1.65	26.07	3.97	0.62	0.16	20.38	2.05	-0.71	0.37	-0.09												5.69
6.700	55.60	3.63	-1.61	26.50	4.13	0.75	0.29	22.58	2.50	-0.60	0.94	0.48					15.8	6.5	1.7	31.9	29.2	15.0	196.3	3.92
6.720	55.84	3.54						21.42	2.26															
6.740	56.07	3.47	-1.90	26.54	4.14	0.46	-0.01	20.88	2.15	-0.60	0.59	0.12												5.65
6.760	56.30	3.41	-1.88	26.48	4.12	0.47	-0.01			-0.97														
6.780	56.54	3.52	-1.77	25.68	3.83	0.41	-0.07	21.67	2.31	-0.42	0.93	0.44												4.02
6.800	56.77	3.73	-1.67	26.72	4.21	0.73	0.25	22.78	2.55	-0.50	1.08	0.59	6.1	27.5	8.6	7.7	9.2	5.6	1.2	34.7	35.9	13.3	173.4	3.95
6.820	57.01	3.48	-1.83	26.14	3.99	0.45	-0.04	22.33	2.45	-0.54	0.95	0.45												3.81
6.840	57.25	3.45	-1.60	26.33	4.07	0.72	0.22	21.32	2.23	-0.45	0.83	0.33												5.02
6.860	57.49	3.40	-1.59	27.09	4.35	0.88	0.38	21.37	2.25	-0.91	0.37	-0.13												5.72
6.880	57.73	3.43	-1.89	26.84	4.26	0.54	0.03	21.12	2.19	-0.72	0.51	0.00												5.72
6.900	57.97	3.62	-1.66	26.76	4.22	0.75	0.25	22.14	2.41	-0.47	0.97	0.47					6.7	5.5	1.1	33.3	39.7	13.7	162.1	4.62
6.920	58.21	3.16	-1.76	26.83	4.25	0.66	0.17	21.09	2.19	-0.35	0.87	0.38												5.74
6.940	58.45	3.45	-1.51	26.48	4.12	0.84	0.35	22.38	2.46	-0.53	0.97	0.48												4.10
6.960	58.69	3.36	-1.54	26.81	4.24	0.87	0.39	21.76	2.32	-0.41	0.96	0.48												5.05
6.960	58.95	3.46	-1.45	26.42	4.10	0.89	0.41	21.50	2.27	-0.48	0.83	0.36												4.92
7.000	59.21	3.62	-1.35	26.34	4.07	0.97	0.51	22.71	2.53	-0.22	1.34	0.87	4.5	21.5	8.9	16.3	7.6	6.3	1.4	32.9	38.7	13.1	165.1	3.64
7.020	59.47	3.54																						
7.040	59.73	3.57	-1.59	26.37	4.08	0.73	0.28	21.68	2.31	-0.74	0.61	0.16												4.69
7.060	59.98	3.60	-1.44	25.93	3.92	0.80	0.36	23.82	2.80	-0.21	1.59	1.15												2.12
7.060	60.24	3.72	-1.55	25.50	3.77	0.59	0.16	21.88	2.35	-0.49	0.90	0.47												3.61
7.100	60.50	3.55	-1.38	26.33	4.06	0.94	0.52	21.11	2.20	-0.17	1.06	0.64					5.0	3.9	0.6	41.3	39.8	9.4	161.8	5.22
7.120	60.77	3.76																						
7.140	61.04	3.79	-1.33	25.82	3.88	0.89	0.46	20.33	2.04	-0.30	0.77	0.34												5.49
7.160	61.32	3.69	-1.91	26.01	3.95	0.34	-0.12	21.25	2.22	-0.53	0.73	0.28												4.76
7.180	61.59	3.70	-1.54	26.06	3.97	0.72	0.24	21.82	2.34	-0.35	1.03	0.55												4.24
7.200	61.86	3.61	-1.41	25.73	3.85	0.78	0.28	22.91	2.58	-0.16	1.45	0.95	6.2	17.4	14.0	8.5	7.1	6.8	0.7	40.0	33.4	12.0	181.5	2.82
7.220	62.14	3.77	-1.30	26.59	4.16			22.28	2.44	-0.22	1.25	0.73												4.31
7.240	62.41	3.83	-1.30	25.49	3.77	1.07	0.55	21.83	2.34	-0.34														3.66
7.260	62.68	3.68	-1.56	26.09	3.98	0.71	0.14	22.21	2.42	-0.13	1.33	0.76												3.88
7.300	63.24	3.78	-1.44	25.16	3.66	0.63	0.00	21.76	2.33	-0.22	1.15	0.52					9.4	7.6	0.9	36.1	33.3	12.7	181.7	3.40
7.320	63.51	3.51	-1.64	25.74	3.86	0.56	-0.10	21.94	2.37	-0.65	0.75	0.09												3.80
7.360	64.07	3.68	-1.58	26.47	4.12	0.77	0.08	21.97	2.37	-0.38	1.03	0.33												
7.400	64.62	3.35	-1.54	26.19	4.01	0.75	0.04			-0.46			6.7	14.2	10.6	19.1	8.5	6.2	1.0	31.6	38.5	14.2	165.6	
7.420	64.90	3.69	-1.54	26.41	4.11	0.79	0.08	21.95	2.37	-0.59	0.81	0.10												4.46
7.460	65.43	3.70	-1.56	25.89	3.91	0.66	-0.05	22.18	2.41	-0.59	0.86	0.15												3.71
7.500	65.97	3.79	-1.49	25.53	3.78	0.66	-0.04	20.60	2.10	-0.20	0.93	0.23					8.4	6.5	0.9	29.1	40.9	14.1	158.7	4.92
7.530	66.37	3.78		26.09	3.98			19.23	1.85															6.86
7.560	66.77	3.78																						
7.600	67.28	3.76	-1.45	25.82	3.88	0.77	0.10	20.33	2.04	-0.14	0.93	0.26	6.3	26.7	4.9	10.6	10.5	8.4	1.5	29.6	35.2	14.7	175.5	5.49
7.630	67.65	3.79		26.59	4.16			20.41	2.06															
7.660	68.02	3.71																						
7.660	68.02	3.61																						
7.700	68.52	3.73	-1.50	26.34	4.08	0.82	0.18	21.47	2.27	-0.15	1.15	0.51					11.3	11.5	3.6	25.4	28.4	19.8	199.3	4.86
7.730	68.89	3.65	-1.89	24.80	3.54	0.11	-0.53	21.48	2.27															3.32
7.760	69.23	3.46																						
7.800	69.69	3.58	-2.06	26.55	4.14	0.30	-0.32	22.14	2.41	-0.52	0.93	0.30	4.9	21.1	3.7	7.3	9.2	6.6	1.6	28.2	39.5	15.0	162.8	4.41
7.830	70.03	3.32		25.13	3.65			20.70	2.11															4.43
7.860	70.37	3.39																						
7.860	70.37	3.44																						
7.900	70.82	3.37	-1.51	26.18	4.01	0.78	0.19	21.68	2.31	-0.49	0.86	0.27					7.8	5.1	0.9	23.8	48.8	13.6	138.7	4.51
7.930	71.14	3.42																						
7.930	71.14	3.31		26.37	4.08																			
7.930	71.46	3.21																						
8.000	71.89	3.52	-1.66	26.10	3.98	0.61	0.09	19.51	1.90	-0.41	0.48	-0.03	2.7	21.7	0.5	12.7	7.7	5.5	1.2	22.9	49.3	13.3	137.5	6.58
8.030	72.21	3.61		26.33	4.06			19.40	1.88															6.93
8.060	72.52	3.52																						
8.060	72.52	3.52																						
8.100	72.93	3.59	-1.82	25.88	3.90	0.40	0.00	20.46	2.07	-0.71	0.39	-0.01					11.7	6.0	1.1	24.2	43.0	13.9	153.0	5.42
8.200	73.94	3.27	-2.07	26.11	3.98	0.20	-0.16	20.67	2.11	-0.71	0.43	0.07	1.4	16.3	0.9	16.7	9.7	5.6	1.0	19.3	50.5	13.8	134.7	5.43
8.300	74.93	3.32	-1.84	26.87	4.27	0.59	0.26	20.52	2.08	-0.64	0.47	0.14					11.4	5.4	1.2	21.9	45.2	14.9	147.5	6.35
8.400	75.90	3.47	-1.77	26.55	4.14	0.60	0.29	21.10	2.19	-0.60	0.63	0.31	1.8	8.6	5.5	7.3	14.7	5.8	1.1	24.1	39.9	14.4	161.7	5.45
8.500	76.87	3.26	-1.85					21.05	2.18	-0.97	0.25	-0.04					12.9	6.1	1.6	27.5	33.1	18.7	182.3	
8.600	77.84	3.15	-2.05	26.74	4.22	0.36	0.12	20.81	2.14	-1.05	0.12	-0.12	2.0	17.4	6.7	2.7	11.9	5.6	0.9	24.6	42.2	14.7	155.2	5.93
8.700	78.81	3.12	-2.07	27.09	4.35	0.41	0.21	21.76	2.32	-1.12	0.25	0.05					12.2	5.5	1.1	23.4	40.2	17.5	160.6	5.33
8.800	79.79	3.02	-2.15	27.38	4.47	0.39	0.21	22.27	2.43	-0.99	0.48	0.31	1.2	15.3	8.8	7.1	10.7	6.2	1.4	19.9	41.4	20.3	157.3	5.11
8.900	80.79	2.97	-2.15	27.94	4.70	0.50	0.34	21.48	2.27	-0.91	0.40	0.24					14.6	6.8	1.7	19.3	39.4	18.3	163.1	6.46
9.000	81.81	3.05	-2.03	28.03	4.74	0.65	0.48	20.80	2.14	-0.98	0.18	0.01	0.8	21.5	6.6	8.3	9.8	5.2	1.2	20.3	49.3	14.2	137.5	7.24
9.100	82.85	3.17	-1.95	27.06	4.34	0.52	0.33	23.11	2.62	-0.75	0.90	0.71					10.9	6.3	1.8	23.1	42.2	15.7	155.3	3.95
9.200	83.94	3.22	-1.76	26.03	3.96	0.49	0.26	21.52	2.28	-0.55	0.77	0.53	2.5	25.1	9.0	11.5	9.1	5.2	1.0	15.1	53.6	16.1	128.0	4.51
9.300	85.06	3.31	-1.80	26.57	4.15	0.57	0.27	21.37	2.24	-0.81	0.47	0.17					11.8	7.4	2.0	19.8	39.9	19.2	161.6	5.21
9.400	86.27	3.40	-1.93	26.96	4.30	0.52	0.16	19.52	1.90	-0.56	0.34	-0.02	4.2	8.7	0.0	9.4	11.4	5.2	1.0	22.2	40.0	20.2	161.2	7.44
9.500	87.61	3.22	-2.17	26.39	4.10	0.16	-0.24	19.84	1.96	-0.76	0.20	-0.20					14.4	5.8	1.2	19.1	37.9	21.5	167.3	6.55
9.600	89.02	3.27	-2.04	26.48	4.12	0.31	-0.10	20.59	2.09	-0.46	0.66	0.25	3.5	17.5	3.9	10.1	11.8	5.7	1.5	20.1	40.9	20.0	158.9	5.89
9.700	90.45	3.26	-1.99	26.00	3.95	0.26	-0.14	20.44	2.06	-0.67	0.42	0.02					11.4	5.4	1.1	16.6	45.4	20.2	147.0	5.56
9.800	91.88	3.27	-2.01	27.09	4.36	0.46	0.10	20.72	2.12	-0.67	0.48	0.11	2.2	13.4	3.0	15.7	10.6	5.2	1.0	15.2	46.2	21.7	145.0	6.37
9.900	93.31	3.21	-2.12	26.40	4.09	0.21	-0.08	20.11	2.00	-0.90	0.12	-0.18					10.2	5.5	1.0	15.4	45.9	22.0	145.6	6.29
10.000	94.74	3.15	-2.16	26.90	4.28	0.27	0.03	22.16	2.41	-0.86	0.59	0.34	3.8	14.2	0.9	17.9	7.0	4.2	0.6	12.0	54.3	21.9	126.5	4.73
10.100	96.18	3.01	-2.00	27.53	4.53	0.57	0.34	22.29	2.44	-0.97	0.50	0.27					15.2	7.7	1.7	15.4	33.3	26.8	181.9	5.24
10.200	97.61	3.15	-2.19	27.94	4.70	0.47	0.24	21.15	2.20	-0.96	0.28	0.05	1.9	7.8	12.8	7.1	16.5	8.3	2.1	15.0	29.9	28.2	193.8	6.80
10.300	99.04	3.14	-2.02	27.16	4.38	0.47	0.26	21.08	2.19	-0.80	0.42	0.21					14.4	6.7	1.5	15.3	31.5	30.6	188.0	6.08
10.400	100.48	3.12	-2.05	27.79	4.63	0.58	0.39	22.27	2.43	-0.80	0.67	0.48	1.0	7.8	3.4	3.0	13.1	7.4	1.5	15.5	36.3	26.2	172.3	5.52
10.500	101.91	3.12	-2.04	27.92	4.69	0.60	0.43	21.82	2.34	-1.10	0.28	0.10					13.6	6.6	1.3	15.0	40.0	23.5	161.3	6.09
10.600	103.34	2.99	-1.90	26.41	4.09	0.44	0.22	21.16	2.20	-0.74	0.50	0.29	2.4	4.6	8.8	5.4	9.0	4.6	0.9	16.8	37.3	31.5	169.2	5.25
10.700	104.78	3.19	-2.26	27.16	4.38	0.23	-0.02	23.11	2.62	-0.92	0.73	0.48					12.9	6.8	1.3	14.2	39.1	25.5	163.8	4.06
10.800	106.21	3.05	-2.27	28.07	4.75	0.41	0.12	22.30	2.44	-0.84	0.64	0.34	2.0	16.8	5.4	9.1	11.1	5.2	1.1	13.9	49.3	19.5	137.6	5.77
