/* DATA DESCRIPTION:
Citation:	Leduc, G et al. (2010): Alkenone-derived Holocene Sea Surface Temperature database. doi:10.1594/PANGAEA.737301, 
	OCE326-GGC30 * LATITUDE: 43.882000 * LONGITUDE: -62.800000 * ELEVATION: -250.0 m * DEVICE: Piston corer (PC)
	PC-17 * LATITUDE: 21.358000 * LONGITUDE: -158.190000 * ELEVATION: -503.0 m * DEVICE: Piston corer (PC)
	PC-2 * LATITUDE: 50.395000 * LONGITUDE: 148.323000 * ELEVATION: -1258.0 m * DEVICE: Piston corer (PC)
	PC-4 * LATITUDE: 49.488000 * LONGITUDE: 146.128000 * ELEVATION: -664.0 m * DEVICE: Piston corer (PC)
	RC11-238 * LATITUDE: -1.517000 * LONGITUDE: -85.820000 * DATE/TIME: 1967-10-14T00:00:00 * ELEVATION: -2573.0 m * RECOVERY: 9.97 m * CAMPAIGN: RC11 * BASIS: Robert Conrad * DEVICE: Piston corer (PC)
	RL11 * LATITUDE: 36.746000 * LONGITUDE: 17.717500 * ELEVATION: -3376.0 m * DEVICE: Piston corer (PC)
	SCS90-36 * LATITUDE: 17.995000 * LONGITUDE: 111.494000 * ELEVATION: -2050.0 m * RECOVERY: 6.57 m * DEVICE: Gravity corer (GC)
	SO136_011GC (2) * LATITUDE: -43.440000 * LONGITUDE: 167.851000 * DATE/TIME: 1998-10-18T15:30:00 * ELEVATION: -1546.0 m * RECOVERY: 8.92 m * CAMPAIGN: SO136 (TASQWA) (URI: doi:10.3289/GEOMAR_REP_89_1999) * BASIS: Sonne (URI: http://www.bgr.de/fs_sonne/) * DEVICE: Gravity corer (GC)
	SO139-74KL * LATITUDE: -6.543000 * LONGITUDE: 103.833000 * ELEVATION: -1690.0 m * RECOVERY: 10.50 m * LOCATION: Indonesia * CAMPAIGN: SO139 (GINCO 3) (URI: doi:10.2312/cr_so139) * BASIS: Sonne (URI: http://www.bgr.de/fs_sonne/) * DEVICE: Piston corer (BGR type) (KL)
	SO90-136KL * LATITUDE: 23.122000 * LONGITUDE: 66.497000 * DATE/TIME: 1993-09-22T00:00:00 * ELEVATION: -568.0 m * RECOVERY: 16.55 m * LOCATION: Arabian Sea * CAMPAIGN: SO90 (PAKOMIN) * BASIS: Sonne (URI: http://www.bgr.de/fs_sonne/) * DEVICE: Piston corer (BGR type) (KL)
	SO90-39KG * LATITUDE: 24.833000 * LONGITUDE: 65.933000 * DATE/TIME: 1993-09-08T00:00:00 * ELEVATION: -695.0 m * RECOVERY: 0.45 m * LOCATION: Arabian Sea * CAMPAIGN: SO90 (PAKOMIN) * BASIS: Sonne (URI: http://www.bgr.de/fs_sonne/) * DEVICE: Box corer (Reineck) (BCR) (URI: http://en.wikipedia.org/wiki/Box_corer)
	SO90-93KL * LATITUDE: 23.588000 * LONGITUDE: 64.216000 * DATE/TIME: 1993-09-16T00:00:00 * ELEVATION: -1802.0 m * RECOVERY: 7.50 m * LOCATION: Arabian Sea * CAMPAIGN: SO90 (PAKOMIN) * BASIS: Sonne (URI: http://www.bgr.de/fs_sonne/) * DEVICE: Piston corer (BGR type) (KL) * COMMENT: GPS,
	SO93-126KL * LATITUDE: 19.973333 * LONGITUDE: 90.033333 * DATE/TIME: 1994-01-15T00:00:00 * ELEVATION: -1250.0 m * LOCATION: Bengal Fan * CAMPAIGN: SO93 (BENGAL F€CHER) * BASIS: Sonne (URI: http://www.bgr.de/fs_sonne/) * DEVICE: Piston corer (BGR type) (KL) * COMMENT: continental slope, upslope thickening
	SSDP102 * LATITUDE: 34.953000 * LONGITUDE: 128.881000 * ELEVATION: -40.0 m * DEVICE: Gravity corer (GC)
	SU81-18 * LATITUDE: 37.767000 * LONGITUDE: -10.183000 * DATE/TIME: 1981-01-01T00:00:00 * ELEVATION: -3155.0 m * RECOVERY: 7.00 m * LOCATION: Atlantic Ocean * CAMPAIGN: CEPAG * BASIS: Le Suro”t * DEVICE: Piston corer (PC)
	St.14 * LATITUDE: 32.668000 * LONGITUDE: 138.455000 * ELEVATION: -3252.0 m * DEVICE: Piston corer (PC)
	St.19 * LATITUDE: -50.000000 * LONGITUDE: 140.000000 * ELEVATION: -3755.0 m * LOCATION: Pacific Ocean * CAMPAIGN: KH01-3 * BASIS: Hakuho-Maru * DEVICE: Piston corer (PC)
	St.20 * LATITUDE: 30.377000 * LONGITUDE: 138.648000 * ELEVATION: -3280.0 m * DEVICE: Piston corer (PC)
	TN057-21 * LATITUDE: -41.130000 * LONGITUDE: 8.800000 * ELEVATION: -4981.0 m * DEVICE: Piston corer (PC)
	TY93-905 * LATITUDE: 11.066700 * LONGITUDE: 51.950000 * RECOVERY: -1567.00 m * DEVICE: Gravity corer (GC)
	TY93929/P * LATITUDE: 13.700000 * LONGITUDE: 53.250000 * ELEVATION: -2490.0 m * DEVICE: Piston corer (PC)
	U938 * LATITUDE: -45.080000 * LONGITUDE: 179.500000 * ELEVATION: -2700.0 m * DEVICE: Gravity corer (GC)
	V19-27 * LATITUDE: -0.467000 * LONGITUDE: -82.070000 * DATE/TIME: 1963-04-05T00:00:00 * ELEVATION: -1373.0 m * RECOVERY: 9.72 m * CAMPAIGN: V19 * BASIS: Vema * DEVICE: Piston corer (PC)
	V19-28 * LATITUDE: -2.367000 * LONGITUDE: -84.650000 * DATE/TIME: 1963-04-06T00:00:00 * ELEVATION: -2720.0 m * RECOVERY: 16.18 m * CAMPAIGN: V19 * BASIS: Vema * DEVICE: Piston corer (PC)
	V19-30 * LATITUDE: -3.383000 * LONGITUDE: -83.520000 * DATE/TIME: 1963-04-07T00:00:00 * ELEVATION: -3091.0 m * RECOVERY: 18.18 m * CAMPAIGN: V19 * BASIS: Vema * DEVICE: Piston corer (PC)
	V21-30 * LATITUDE: -1.217000 * LONGITUDE: -89.680000 * DATE/TIME: 1965-03-18T00:00:00 * ELEVATION: -617.0 m * RECOVERY: 12.02 m * CAMPAIGN: V21 * BASIS: Vema * DEVICE: Piston corer (PC)
Comment:	see dating method
	a: Correlation with GISP2 oxygen isotope record (Grootes and Stuiver, 1997).
	b: The age model of the core AD91-17 is based on AMS 14C, planktonic isotopic record from Capotondi et al. (1999) and the correlation with MD90-917 planktonic isotopic record (Siani et al., 2001).
	c: Comparison with ODP 963 data from the same location (Sprovieri et al., in preparation)
	d: The age model was obtained by correlation of the planktonic d18O records with those reported from Capotondi et al. (1999).
	e: The age model was obtained by correlation of the planktonic d18O records with the standard SPECMAP composite record from Martinson et al. (1987).
	f: The age model was obtained by correlation of the benthic d18O record with the composite records of Shackleton (2000).
	g: The age model was obtained by correlation of the planktonic d18O records with the standard SPECMAP composite record from Imbrie et al. (1984).
	h: The chronology was obtained by attributing ages to the key stratigrahic events identified in other cores from the North Atlantic with detailed radiocarbon chronologies.
	i: Correlation between planktonic d18O records of core MD77194 and core 74KL (Sirocko et al., 1993).
	j: Correlation of the benthic d18O with the standard LR04 composite record of benthic foraminifera from Lisiecki and Raymo (2005)
	k: The age model for the last 8ka was obtained by correlation of Ca XRF and magnetic susceptibility measurements with those reported in the radiocarbon-dated GeoB3313-1 at the same location (Lamy et al., 2001)
	l: Correlation between core TN057-21 d18O records of (i) benthic forams and SPECMAP (Ninnemann and Charles., 2002) and (ii) planktonic forams and RC 1183 (Charles et al., 1996)
	m: Based on Shackleton, 2000, Science (benthic stratigraphy) and in agreement with 6 radiocarbon ages (G. Bond, unpublished data)
	n: The correlation is based on comparison of downcore CaCO3 measurements
	Prahl and Wakeham (1987): T (¡C) = (UK37+0.11)/0.04
	MŸller et al. (1998): T (¡C) = (UK'37-0.044)/0.033
	Prahl et al. (1988): T (¡C) = (UK'37-0.039)/0.034
	Sonzogni et al. (1997): T (¡C) = (UK'37-0.317)/0.023
	Pelejero and Grimalt (1997): T (¡C)= (UK'37-0.092)/0.031
	Rosell-MelŽ et al. (1995): T (¡C) = (UK37-0.093)/0.03
Parameter(s):	ORDINAL NUMBER (Ord No) * Geocode
	Event label (Event) * Metadata
	Comment (Comment) * COMMENT: spliced core
	LATITUDE (Latitude) * Geocode
	LONGITUDE (Longitude) * Geocode
	Elevation of event [m] (Elevation) * Metadata
	Method comment (Method) * COMMENT: Dating
	Sea surface temperature [¡C] (SST) * COMMENT: coretop
	Sea surface temperature, standard deviation [±] (SST std dev) * COMMENT: coretop +/- 1 sigma
	Counts [#] (Counts) * COMMENT: coretop
	Chronozone (Chronozone) * COMMENT: coretop (Level 1: data points from the range of 0-1 cal. kyr BP, Level 2: data points from the range of 1-2 cal. kyr BP)
	Sea surface temperature [¡C] (SST) * COMMENT: 6 ka (5.5-6.5 cal ka BP)
	Sea surface temperature, standard deviation [±] (SST std dev) * COMMENT: 6 ka +/- 1 sigma
	Counts [#] (Counts) * COMMENT: 6 ka
	Chronozone (Chronozone) * COMMENT: 6 ka (Level 1: 6 cal. kyr BP ± 0.25, more than 1 radiometric date within the interval, Level 2: 6 cal. kyr BP ± 0.5, more than 1 radiometric date within the interval, Level 3: 6 cal. kyr BP ± 0.5, without any radiometric date within the interval)
	Sea surface temperature [¡C] (SST) * COMMENT: 10 ka (9.5-10.5 cal ka BP)
	Sea surface temperature, standard deviation [±] (SST std dev) * COMMENT: 10 ka +/-1 sigma
	Counts [#] (Counts) * COMMENT: 10 ka
	Chronozone (Chronozone) * COMMENT: 10 ka (Level 1: 10 cal. kyr BP ± 0.25, more than 1 radiometric date within the interval, Level 2: 10 cal. kyr BP ± 0.5, more than 1 radiometric date within the interval, Level 3: 10 cal. kyr BP ± 0.5, without any radiometric date within the interval)
	Analytical method (Method) * COMMENT: UK'37 = C37:2/(C37:2 + C37:3) according to Prahl and Wakeham (1987); UK37 = (C37:2-C37:4)/(C37:2 + C37:3+C37:4) according to Brassell et al. (1986)
	Calibration (Calibration) * COMMENT: reference
	Reproducibility [± %] (Repro) * COMMENT: deg C
	Method comment (Method) * COMMENT: Reproducibility error
	Reference/source (Reference)
License:	Creative Commons Attribution 3.0 Unported (CC-BY)
Size:	1498 data points
*/
Ord No	Event	Comment	Latitude	Longitude	Elevation [m]	Method (Dating)	SST [¡C] (coretop)	SST std dev [±] (coretop +/- 1 sigma)	Counts [#] (coretop)	Chronozone (coretop (Level 1: data points...)	SST [¡C] (6 ka (5.5-6.5 cal ka BP))	SST std dev [±] (6 ka +/- 1 sigma)	Counts [#] (6 ka)	Chronozone (6 ka (Level 1: 6 cal. kyr BP ...)	SST [¡C] (10 ka (9.5-10.5 cal ka BP))	SST std dev [±] (10 ka +/-1 sigma)	Counts [#] (10 ka)	Chronozone (10 ka (Level 1: 10 cal. kyr B...)	Method	Calibration	Repro [± %]	Method (Reproducibility error)	Reference
1	GIK23258-2		74.9981	13.9685	-1768	AMS 14C	4.3	0.1	7	1-2 cal kyr BP	7.0	0.2	4	+/- 0.5, 0 date			0		UK37	Rosell-MelŽ et al., 1995			Marchal et al., 2002; Sarnthein et al., 2003
2	MD95-2011		66.9697	7.6393	-1048	AMS 14C	11.2	0.2	25	0-1 cal kyr BP	12.4	0.4	8	+/- 0.5, 0 date			0		UK37	Prahl and Wakeham, 1987	0.150	1 sigma	Calvo et al., 2002
3	MD95-2015		58.7623	-25.9590	-2630	AMS 14C	11.4	0.4	4	0-1 cal kyr BP	11.6	0.4	11	+/- 0.5, 0 date	12.3	0.3	29	+/- 0.25, >1 date	UK«37	MŸller et al., 1998			Marchal et al., 2002
4	IOW225514		57.8380	8.7040	-420	AMS 14C	10.9	0.1	12	0-1 cal kyr BP	13.2	0.3	9	+/- 0.25, >1 date			0		UK«37	MŸller et al., 1998			Emeis et al., 2003a
5	IOW225517		57.6670	7.0910	-293	AMS 14C	11.5	0.0	2	1-2 cal kyr BP	13.8	0.4	11	+/- 0.5, >1 date	13.4	0.3	5	+/- 0.5, 0 date	UK«37	MŸller et al., 1998			Emeis et al., 2003a
6	GGC-15		48.1680	151.3370	-1980	AMS 14C	10.9		1	1-2 cal kyr BP	9.5		1	+/- 0.5, 0 date	8.8	0.6	2	+/- 0.5, >1 date	UK«37	MŸller et al., 1998	0.025	UK«37	Keigwin, 1998; Ternois et al., 2000
7	JT96-0909PC		48.9117	-126.8900	-920	AMS 14C	10.1	0.2	3	0-1 cal kyr BP	10.2	0.5	2	+/- 0.5, 0 date	11.5	1.1	3	+/- 0.25, >1 date	UK«37	MŸller et al., 1998	0.300	1 sigma	Kienast and McKay, 2001
8	167-1019C		41.6829	-124.9320	-947	AMS 14C, isotope stratigraphy (a)	11.5	0.1	8	0-1 cal kyr BP	10.5	0.4	9	+/- 0.5, 0 date	12.1	0.7	9	+/- 0.5, >1 date	UK«37	Prahl et al., 1988	0.150	circa	Barron et al., 2003
9	AD91-17		40.8700	18.6360	-844	AMS 14C, isotope stratigraphy (b)	14.1		1	1-2 cal kyr BP	16.6	0.1	3	+/- 0.5, >1 date			0		UK«37	MŸller et al., 1998			Giunta et al., 2001
10	M44/1_KL71		40.8418	27.7632	-566	AMS 14C	16.7	0.2	2	0-1 cal kyr BP	18.3	0.5	5	+/- 0.5, 0 date	11.6	2.7	4	+/- 0.25, >1 date	UK«37	MŸller et al., 1998			Sperling et al., 2003
11	SU81-18		37.7670	-10.1830	-3155	AMS 14C	17.7	0.1	2	0-1 cal kyr BP	18.3	0.5	2	+/- 0.5, 0 date	18.3	0.5	3	+/- 0.25, >1 date	UK«37	Prahl et al., 1988	0.300	1 sigma	Bard et al., 2000
12	M40/4_SL78	78MUC8	37.0367	13.1897	-467	AMS C14, Isotope stratigraphy (c)	17.2	0.7	30	0-1 cal kyr BP	18.9	0.4	2	+/- 0.5, 0 date	18.6	0.4	3	+/- 0.5, 0 date	UK«37	MŸller et al., 1998			Emeis and Dawson, 2003b; Emeis and Schulz, unpublished
13	M39008-3		36.3800	-7.0717	-577	AMS 14C	20.0		1	1-2 cal kyr BP	20.6	0.2	2	+/- 0.5, 0 date	20.9	0.6	10	+/- 0.5, 0 date	UK«37	MŸller et al., 1998	0.150	1 sigma	Cacho et al., 2001
14	GeoB5901-2		36.3800	-7.0713	-574	AMS 14C	19.2	0.2	6	1-2 cal kyr BP	19.9	0.2	29	+/- 0.5, 0 date	20.1	0.2	26	+/- 0.25, >1 date	UK«37	Prahl et al., 1988		?	Kim et al., 2004
15	MD95-2043		36.1433	-2.6212	-1841	AMS 14C	18.4	0.4	7	1-2 cal kyr BP	19.0	0.5	9	+/- 0.5, >1 date	19.0	0.5	15	+/- 0.5, >1 date	UK«37	MŸller et al., 1998	0.150	1 sigma	Cacho et al., 1999
16	BS79-38		38.4120	13.5770	-1489	Isotope stratigraphy (d)	16.9		1	0-1 cal kyr BP	16.1	0.7	3	+/- 0.5, 0 date	18.2	1.2	3	+/- 0.5, 0 date	UK«37	MŸller et al., 1998	0.150	1 sigma	Cacho et al., 2001
17	BS79-33		38.2620	14.0300	-1282	AMS 14C, Isotope stratigraphy (d)	16.5		1	0-1 cal kyr BP	20.1		1	+/- 0.5, 0 date	19.5	0.6	2	+/- 0.5, 0 date	UK«37	MŸller et al., 1998	0.150	1 sigma	Cacho et al., 2001
18	RL11		36.7460	17.7175	-3376	AMS 14C	19.1	1.6	6	0-1 cal kyr BP	23.0	0.8	2	+/- 0.5, 0 date	17.8	0.8	5	+/- 0.5, 0 date	UK«37	MŸller et al., 1998			Emeis et al., 2000
19	SSDP102		34.9530	128.8810	-40	AMS 14C	22.1	0.3	23	0-1 cal kyr BP	21.8	0.3	10	+/- 0.25, >1 date			0		UK«37	Prahl et al., 1988	0.100	1 sigma	Kim et al., 2004
20	167-1017E		34.5350	-121.1070	-956	AMS 14C	15.3	0.7	5	0-1 cal kyr BP	15.1	0.5	2	+/- 0.5, 0 date	13.6	0.5	2	+/- 0.5, 0 date	UK«37	Prahl et al., 1988	0.005	UK«37	Kennett et al., 2000; Ostertag-Henning and Stax, 2000
21	160-967D		34.0708	32.7256	-2552	SPECMAP chronology (e)	23.2	1.6	2	0-1 cal kyr BP	20.6	0.9	3	+/- 0.5, 0 date	17.6	0.9	3	+/- 0.5, 0 date	UK«37	MŸller et al., 1998			Emeis et al., 2000
22	St.14		32.6680	138.4550	-3252	AMS 14C	22.3	0.0	2	0-1 cal kyr BP	22.5		1	+/- 0.5, >1 date	22.2	0.2	2	+/- 0.5, 0 date	UK«37	Prahl et al., 1988	0.500	2 sigma	Sawada and Handa, 1998
23	167-1012B		32.2826	-118.3830	-1772	SPECMAP chronology (f)			0		16.1		1	+/- 0.5, 0 date			0		UK«37	Prahl et al., 1988	0.150	1 sigma	Herbert et al., 2001
24	St.19		-50.0000	140.0000	-3755	AMS 14C	23.4	0.3	2	0-1 cal kyr BP	22.2		1	+/- 0.5, 0 date	22.5	0.5	2	+/- 0.5, 0 date	UK«37	Prahl et al., 1988	0.500	2 sigma	Sawada and Handa, 1998
25	GeoB5844-2		27.7135	34.6817	-963	AMS 14C	26.8		1	0-1 cal kyr BP	26.3	0.3	3	+/- 0.5, >1 date	25.6	0.4	4	+/- 0.5, 0 date	UK«37	Prahl et al., 1988	0.600	1 sigma	Arz et al., 2003
26	GeoB5546-2		27.5367	-13.7367	-1172	AMS 14C			0		21.5	0.2	3	+/- 0.5, 0 date	21.2	0.2	8		UK«37	Prahl et al., 1988		?	Freudental, unpublished
27	SO90-39KG	SO90-56KA	24.8330	65.9330	-695	Varve chronology, AMS and conventional 14C	26.4	0.5	66	0-1 cal kyr BP			0				0		UK«37	Sonzogni et al., 1997	0.300	1 sigma	von Rad et al., 1999; Doose-Rolinski et al., 2001
28	SO90-93KL		23.5880	64.2160	-1802	SPECMAP chronology  (e)	27.4	0.2	3	1-2 cal kyr BP	27.5	0.2	3	+/- 0.5, 0 date	26.6	0.4	3	+/- 0.5, 0 date	UK«37	MŸller et al., 1998			Schulz et al., 2002; Emeis, unpublished
29	LAPAZ21P		22.9900	-109.4670	-624	SPECMAP chronology (f)	25.0		1	1-2 cal kyr BP	24.7		1	+/- 0.5, 0 date	24.9		1	+/- 0.5, 0 date	UK«37	Prahl et al., 1988	0.150	1 sigma	Herbert et al., 2001
30	108-658C		20.7492	-18.5808	-2273	AMS 14C	20.4	0.6	17	0-1 cal kyr BP	21.2	0.3	8	+/- 0.5, 0 date	19.5	0.1	8	+/- 0.5, >1 date	UK«37	Prahl et al., 1988			Zhao et al., 1995; deMenocal et al., 2000
31	GIK17940-2		20.1167	117.3833	-1727	AMS 14C	26.8	0.1	8	0-1 cal kyr BP	26.6	0.1	8	+/- 0.5, >1 date	25.1	0.2	17	+/- 0.5, >1 date	UK«37	MŸller et al., 1998	0.150	1 sigma	Pelejero et al., 1999a; Wang et al., 1999
32	SO93-126KL		19.9733	90.0333	-1250	SPECMAP chronology (g)	27.8		1	0-1 cal kyr BP	27.8	0.8	2	+/- 0.5, 0 date	27.2	0.4	2	+/- 0.5, 0 date	UK«37	Sonzogni et al., 1997			Kudrass et al., 2001
33	BOFS31/1K		18.9979	-20.1621	-3300	Isotope stratigraphy (h)	20.8	0.4	2	0-1 cal kyr BP	21.3		1	+/- 0.5, 0 date	21.1	0.3	2	+/- 0.5, 0 date	UK«37	Prahl et al., 1988	0.017	UK«37	Zhao et al., 1995; Chapman et al., 1996
34	SCS90-36		17.9950	111.4940	-2050	AMS 14C	26.4		1	0-1 cal kyr BP	24.9	1.5	2	+/- 0.5, 0 date	24.9		1	+/- 0.5, 0 date	UK«37	Prahl et al., 1988			Huang et al., 1997
35	M44/1_74KL		40.7833	28.7733	-1142	AMS 14C	27.3	0.0	4	0-1 cal kyr BP	27.2	0.0	2	+/- 0.5, >1 date	26.6	0.1	2	+/- 0.5, >1 date	UK«37	Prahl et al., 1988	0.200	1 sigma	Kim et al., 2004
36	M35003-4		12.0900	-61.2433	-1299	AMS 14C	28.2	0.2	4	0-1 cal kyr BP	27.9	0.2	4	+/- 0.5, >1 date	26.9	0.3	3	+/- 0.5, >1 date	UK«37	MŸller et al., 1998	0.300	1 sigma	Ruehlemann et al., 1999
37	TY93-905		11.0667	51.9500		AMS 14C	25.7	0.1	5	0-1 cal kyr BP	25.2	0.2	7	+/- 0.5, >1 date	25.3	0.2	7	+/- 0.5, >1 date	UK«37	Prahl et al., 1988	0.300	1 sigma	Kim et al., 2004
38	165-1002C		10.7061	-65.1694	-893	SPECMAP chronology  (g)	24.8		1	0-1 cal kyr BP	25.8		1	+/- 0.5, 0 date	24.8	0.4	2	+/- 0.5, 0 date	UK«37	Prahl et al., 1988	0.300	1 sigma	Herbert and Schuffert, 2000; Peterson et al., 2000
39	MD77-194		10.2800	75.1400	-1222	Isotope stratigraphy (i)	27.5	0.1	3	0-1 cal kyr BP	27.2	0.1	2	+/- 0.5, 0 date	27.4		1	+/- 0.5, 0 date	UK«37	Prahl et al., 1988	0.300	1 sigma	Sonzogni et al., 1998
40	GIK18252-3		9.2501	109.3908	-1273	AMS 14C			0		27.2	0.2	3	+/- 0.5, 0 date	26.4	0.3	3	+/- 0.25, >1 date	UK«37	Pelejero and Grimalt, 1997	0.200	1 sigma	Kienast et al., 2001
41	GIK17964-1		6.1583	112.2133	-1556	AMS 14C	27.8	0.0	2	0-1 cal kyr BP	27.7	0.0	2	+/- 0.5, 0 date			0		UK«37	MŸller et al., 1998	0.150	1 sigma	Pelejero et al., 1999a, 1999b; Wang et al., 1999
42	GIK18287-3		5.6630	110.6615	-598	AMS 14C			0		28.1	0.1	3	+/- 0.5, 0 date	27.6	0.1	6	+/- 0.5, 0 date	UK«37	Pelejero and Grimalt, 1997	0.200	1 sigma	Kienast et al., 2001
43	175-1078C		-11.9208	13.4002	-426	AMS 14C	24.9	0.1	5	0-1 cal kyr BP	24.4	0.1	3	+/- 0.5, 0 date	23.7	0.1	11	+/- 0.5, >1 date	UK«37	MŸller et al., 1998	0.100	1 sigma	Kim et al., 2003
44	GeoB1023-5		-17.1572	11.0117	-1978	AMS and conventional 14C	20.8	0.4	5	0-1 cal kyr BP	22.1	0.1	3	+/- 0.5, 0 date	21.1	0.2	7	+/- 0.25, >1 date	UK«37	MŸller et al., 1998	0.100	1 sigma	Kim et al., 2002a
45	MD79-257		-20.2400	36.2000	-1262	AMS 14C	26.8	0.1	2	1-2 cal kyr BP	27.3	0.2	3	+/- 0.5, >1 date	26.3	0.1	6	+/- 0.5, 0 date	UK«37	Prahl et al., 1988	0.300	1 sigma	Duplessy et al., 1991; Bard et al., 1997; Sonzogni et al., 1998
46	GIK17748-2		-32.7500	-72.0333	-2545	AMS 14C	16.3	0.9	3	1-2 cal kyr BP	18.7	0.3	2	+/- 0.5, 0 date	16.6	0.6	2	+/- 0.5, >1 date	UK«37	Prahl et al., 1988	0.300	1 sigma	Kim et al., 2002b
47	GeoB3313-1		-41.0000	-74.4500	-852	AMS 14C	14.9	0.3	12	0-1 cal kyr BP	15.7	0.3	10	+/- 0.5, >1 date			0		UK«37	Prahl et al., 1988	0.300	1 sigma	Lamy et al., 2002
48	M40/4_SL87		38.9880	4.0230	-1897	Sapropel events and SPECMAP chronology  (e)	15.7		1	0-1 cal kyr BP	19.2		1	+/- 0.5, 0 date	15.8		1	+/- 0.5, 0 date	UK«37	MŸller et al., 1998			Emeis et al., 2003c
49	M40/4_SL67		34.8142	27.2960	-2157	Sapropel events and SPECMAP chronology  (e)			0		18.7		1	+/- 0.5, 0 date	17.2		1	+/- 0.5, 0 date	UK«37	MŸller et al., 1998			Emeis et al., 2003c
50	M40/4_SL71		34.8112	23.1942	-2788	Sapropel events and SPECMAP chronology  (e)			0		17.7		1	+/- 0.5, 0 date	14.3		1	+/- 0.5, 0 date	UK«37	MŸller et al., 1998			Emeis et al., 2003c
51	160-969E		33.8411	24.8831	-2201	Sapropel events and SPECMAP chronology  (e)			0		20.0	1.4	3	+/- 0.5, 0 date	17.1	1.0	3	+/- 0.5, 0 date	UK«37	MŸller et al., 1998			Emeis et al., 2003c
52	St.20		30.3770	138.6480	-3280	AMS 14C			0		22.6		1	+/- 0.5, 0 date	21.9		1	+/- 0.5, 0 date	UK«37	Prahl et al., 1988	0.500	2 sigma	Sawada and Handa, 1998
53	SO90-136KL		23.1220	66.4970	-568	SPECMAP chronology (g)			0		26.8		1	+/- 0.5, 0 date	26.2		1	+/- 0.5, 0 date	UK«37	MŸller et al., 1998	0.300	1 sigma	Schulz et al., 1998; Schulte and Mueller, 2001
54	TY93929/P		13.7000	53.2500	-2490	SPECMAP chronology  (e)			0		25.7		1	+/- 0.5, 0 date	25.3		1	+/- 0.5, 0 date	UK«37	Prahl et al., 1988			Rostek et al., 1997
55	MD85674		3.1100	50.2700	-4875	Magnetic susceptibility	26.8	0.2	4	0-1 cal kyr BP	27.1	0.4	2	+/- 0.5, 0 date	26.6		1	+/- 0.5, 0 date	UK«37	Prahl et al., 1988	0.300	1 sigma	Bard et al., 1997
56	138-846		-3.0950	-90.8183	-3296	SPECMAP chronology (g)			0		26.2		1	+/- 0.5, 0 date			0		UK«37	MŸller et al., 1998			Emeis et al., 1995; Mix et al., 1995
57	GeoB3129-1		-4.6133	-36.6367	-830	AMS 14C	27.9	0.1	2	1-2 cal kyr BP	28.1	0.1	3	+/- 0.5, 0 date	27.7	0.1	7	+/- 0.5, >1 date	UK«37	Prahl et al., 1988			Kim, J-H
58	CH07-98-GGC19		36.8670	-74.5670	-1049	AMS 14C	14.6	0.2	8	0-1 cal kyr BP	17.8	0.2	13	+/- 0.5, 0 date	18.1	0.2	22	+/- 0.5, 0 date	UK«37	Prahl et al., 1988	0.170	1 sigma	Sachs, 2007
59	OCE326-GGC30		43.8820	-62.8000	-250	AMS 14C	8.6	0.3	16	0-1 cal kyr BP	13.0	0.6	15	+/- 0.5, 0 date	14.9	0.3	14	+/- 0.5, 0 date	UK«37	Prahl et al., 1988	0.170	1 sigma	Sachs, 2007
60	OCE326-GGC26		43.4830	-54.8670	-3975	AMS 14C	8.8	0.5	7	0-1 cal kyr BP	11.9	0.2	7	+/- 0.5, >1 date	16.5	0.4	20	+/- 0.5, >1 date	UK«37	Prahl et al., 1988	0.170	1 sigma	Sachs, 2007
61	ME0005A-24JC		0.0217	-86.4633	-2941	AMS 14C			0		24.3	0.3	3	+/- 0.5, 0 date	23.4	0.2	3	+/- 0.5, >1 date	UK«37	Prahl et al., 1988			Kienast et al., 2006
62	KNR176-JPC32		4.8470	-77.9630	-2200	AMS 14C and Isotope stratigraphy (j)	27.0	0.1	4	0-1 cal kyr BP	26.0	0.1	4	+/- 0.5, 0 date	24.9	0.1	2	+/- 0.5, 0 date	UK«37	Prahl et al., 1988			Pahnke et al., 2007
63	MD02-2529		8.2055	-84.1220	-1619	AMS 14C	28.9	0.2	4	0-1 cal kyr BP	27.6	0.3	2	+/- 0.5, 0 date	27.3	0.4	3	+/- 0.5, 0 date	UK«37	Sonzogni et al., 1997	0.010	UK«37	Leduc et al., 2007
64	202-1233		-41.0001	-74.4499	-838	AMS 14C, sedimentary correlation with GeoB3313-1 (k)	14.0	0.2	3	0-1 cal kyr BP	14.9	0.1	3	+/- 0.5, 0 date	15.6	0.2	5	+/- 0.25, >1 date	UK«37	MŸller et al., 1998	0.500	1 sigma	Lamy et al., 2004; Kaiser et al., 2005; Lamy et al., 2007
65	MD97-2120		-45.5343	174.9308	-1210	AMS 14C	10.2		1	0-1 cal kyr BP	10.5	0.2	7	+/- 0.5, 0 date	13.1	0.2	6	+/- 0.5, 0 date	UK«37	Prahl et al., 1988	0.200	1 sigma	Pahnke and Sachs, 2006
66	MD97-2121		-40.3800	177.9900	-3014	AMS 14C			0		17.5	0.4	15	+/- 0.5, >1 date	17.4	0.2	17	+/- 0.5, 0 date	UK«37	Prahl et al., 1988	0.200	1 sigma	Pahnke and Sachs, 2006
